"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations";"id";"FederationAbbr";"team";"CountryAbbr";"source ID"
"Team Alexandre Xuxa";;" + 55 33 3421-1695";"Rua Barão Do Rio Branco, n°204";"Guanhães";"MG";"39740-000";;"Brasil";;;;;;;;;;;"Alexandre Passos Nunes";;"teamaxnunes@hotmail.com";"https://www.facebook.com/axjiujitsu/";"https://www.youtube.com/channel/UCUtU53FqChC79JYUM01GgVA";"https://youtu.be/OtDPDtHCxqA";;0;;"CBJJ";;"BR";4141
"Carlão Jiu-Jitsu Team";;;"Rua Zé do Gode n: 287, Três Marias";"Itaúna";"MG";"35680-634";;"Brasil";;;;;;;;;;;"Carlos Alberto Justino Pereira";;"carlaojiujitsu@gmail.com";"https://www.facebook.com/Carl%C3%A3o-Jiu-Jitsu-Team-147405668757714/";;;;0;;"CBJJ";;"BR";2220
"Fight Society Team";;;"Av. dos Inconfidentes 630, São Gonçalo";"Janaúba";"MG";"39440-000";;"Brasil";;;;;;;;;;;"Eustáquio Cardoso de Carvalho";;;;;;;0;;"CBJJ";;"BR";4021
"Academia Ass. Alves de Jiu-Jitsu";;" + 55 32 98823-8688";"Rua Major Maximiniano Campos 80 , Eldorado";"Juiz de Fora";"MG";"36046-190";;"Brasil";;;;;;;;;;;"Paulo Roberto dos Reis Alves";;;"https://www.facebook.com/megapiuque/";;;;0;;"CBJJ";;"BR";76
"Equipe Gavião Jiu-Jitsu";"http://equipegaviaojiujitsu.com.br/";" + 55 31 3681-1954";"Rua Nossa Senhora Aparecida 90, Recanto da Lagoa";"Lagoa Santa";"MG";"33400-000";;"Brasil";"A Equipe Gavião Jiu-Jitsu foi fundada em 1979 pelo Mestre José Adilson Ferreira(Discipulo Grandes Mestres Japoneses TAKEO YANO e YOSHIO KAMADA, e dos Brasileiros José Senador Rosa e Valter Teixeira)";"http://equipegaviaojiujitsu.com.br/fotos/logoaeg.gif";;;;;;;;;"Jose Adilson Ferreira";;"equipegaviaojiujitsu@yahoo.com.br";"https://www.facebook.com/Equipe-Gavi%C3%A3o-Jiu-Jitsu-294828990532624/";;;;0;;"CBJJ, IBJJF, FMJJ, LBJJ";;"BR";401
"Wolf Brazilian Jiu-Jitsu";;;"Av. Jacinto Miranda n: 125, Bairro: JK";"Lajinha";"MG";"36980-000";;"Brasil";;;;;;;;;;;"Fabiano Teixeira Campos";;;;;;;0;;"CBJJ";;"BR";7526
"Gracie Barra Todos os Santos";;" + 55 38 3221-0909";"Rua Santa Maria n: 286 - 1 andar, Todos os Santos";"Montes Claros";"MG";"39400-115";;"Brasil";"Nossa escola de arte marcial é conhecida em todo mundo pelo compromisso de ensinar o mais alto nível de Jiu-Jitsu Brasileiro. Em nossa escola, você receberá muita atenção de nossos professores e instrutores (reconhecidos mundialmente). Eles irão monitorar seu progresso em um programa de treinamento seguro, envolvido em um ambiente familiar. Nossos professores e instrutores foram treinados pelo Curriculo Gracie Barra, criado pelo Mestre Carlos Gracie Jr. e seu trabalho é supervisionado em nossa unidade Campinas pelo Faixa Preta 5º Grau Professor Carlos A. Liberi. Para nós é uma grande honra estar filiado e mantendo o legado da maior equipe de Jiu-Jitsu Brasileiro no mundo, e ao Mestre Carlos Gracie Jr., uma pessoa além de seu tempo, que levou a arte marcial ao mais alto nível desde a criação da arte, com seu pai , Sr. Carlos Gracie. Nossa escola é para quem procura entrar/ficar em forma, aprender defesa pessoal e ampliar diversas qualidades em sua vida. Acrescentado a isso, nosso programa familiar-orientado, é um sistema perfeito para ensinar as crianças a se sentirem seguras todos os dias, não somente quando estão na escola ou brincando, mas também desenvolvendo sua auto-confiança e disciplina. Um típico aluno da Gracie Barra começa com uma aula introdutória, quando ele ou ela aprenderá uma estratégia de defesa pessoal, e após a aula entrará no programa Fundamental. Após quatro meses de treino e aprendizado de todas as técnicas do programa Fundamental, o aluno será encaminhado ao progama Avançado. Com oito meses de treino e experiência, o aluno terá a maturidade para entrar no programa Black Belt. É no programa Black Belt que ele ou ela será exposto a todos os tipos de treinamentos dinâmicos, incluindo treino de MMA, Submision (BJJ sem kimono) e alto nível de Brazilian Jiu-Jitsu com kimono, desenvolvendo assim o próprio jogo de jiu-jitsu, estratégia e técnica. Jiu-Jitsu Brasileiro é uma arte maravilhosa e todos são capazes de aprender e aproveitar seus benefícios. Os programas da Gracie Barra traduzem mais de 30 (trinta) anos de ensino do Mestre Carlos Gracie Jr., que obteve sucesso em aumentar a qualidade de vida, auto confiança, disciplina e saúde de milhares de indivíduos em todo mundo, que também formou os melhores competidores de BJJ já conhecidos.";;;;;;;;;;"Rodrigo Martins de Oliveira Campos";;;"https://www.facebook.com/graciebarratodosossantos/";;;;0;;"CBJJ, IBJJF, LBJJ";;"BR";3996
"FP Team Escola De Jiu-Jitsu";"https://www.fpteam.com.br/";" + 55 31 98010-1234";"Rua San Marino 430, Condominio Vila Castela";"Nova Lima";"MG";"34000-000";;"Brasil";"Felipe Preguiça quando ainda era faixa roxa começou a dar aulas particulares para 2 amigos, Jose Eduardo Vidigal e João Vidigal que ainda são seus alunos até hoje. Aos poucos mais pessoas começaram a entrar nas aulas uma vez que ele foi se destacando como atleta e em 2012 decidiu oficializar sua academia e abrir as portas para ensinar a arte marcial para quem se interessasse. Desde então Felipe foi Campeão Mundial diversas vezes e academia não para de crescer. Conhecido por uma metodologia de ensino e atendimento único Felipe e seus professores vem sendo considerados referencia no ramo de Escolas desse magnífico esporte.";"https://www.fpteam.com.br/wp-content/uploads/2018/02/logo2.png";;"Aula para crianças de 3 a 12 anos de idade.";;;"Functional Fight";;;"Mon-Fri: 6:00am-10:00pm, Sat: 9:00am-1:00pm";"Felipe Carsalade Araujo Pena";;"fpteambjj@gmail.com";"https://www.facebook.com/fpteambjj/";"https://www.youtube.com/channel/UC7DdhSA6aR1zgOQoxWXIk3w";"https://youtu.be/64TZBY_kV9o";;0;;"CBJJ";;"BR";5701
"Boi Branco Team";;" + 55 37 9938-7095";"Rua Monsenhor Arthur de Oliveira n: 342, Gameleira";"Pitangui";"MG";"35650-000";;"Brasil";;;;;;;;;;;"José Felix";;"jmsboibranco@hotmail.com";"https://www.facebook.com/BOI-Branco-Team-308644799305432/";;;;0;;"CBJJ";;"BR";4313
"Gracie Barra SGS";;" + 55 35 3241-1649";"Rua Delfim Moreira, 240, Centro";"São Gonçalo do Sapucaí";"MG";"37490-000";;"Brasil";;;;;;;;;;;"Miguel Dulce Dutra Junior";;;;;;;0;;"CBJJ";;"BR";4343
"Alan Panda de Jiu-Jitsu e Defesa Pessoal";;" + 55 34 98878-8965";"Rua Prefeito Eurotides Batista, 245, sala 2";"São Gotardo";"MG";"38800-000";;"Brasil";;;;;;;;;;;"Hilton Leão da Silva";;"alanbuhler35@yahoo.com";"https://www.facebook.com/ALANPANDAJJ/";;;;0;;"CBJJ";;"BR";4499
"Bauer Team";;;"Rua Herculano Veloso 711, Matosinhos";"São João Del Rei";"MG";"36305-158";;"Brasil";;;;;;;;;;;"Ronald Bauer Assunção";;;;;;;0;;"CBJJ";;"BR";120
"Ringue Brasil";"https://ringue-brasil-saolourenco.negocio.site/";" + 55 35 99124-0292";"Rua XV de Novembro, 365 - Loja 2 E 3 - Centro";"São Lourenço";"MG";"37470-000";;"Brasil";;"https://lh3.googleusercontent.com/j2wbZjD_kttp0H7xCpu_E-C5NRBHzZP7ok7By-5ifjZ2SnftSya9hBWaPvFBW0jIG21sXDQAtAVTeH9N=w960-h960-n-o-v1";;;;;;;;"Mon-Sat: 9:00am-11:00pm";"Paulo Rogerio Benedito";;;"https://www.facebook.com/Ringue.Brasil.Oficial/";;;;0;;"CBJJ";;"BR";4057
"Germany KMKZ-BJJ";;;"Rua Margarida Cortona 188, Canaã";"Sete Lagoas";"MG";"35700-307";;"Brasil";;;;;;;;;;;"Milton Fernando Ferreira";;;;;;;0;;"CBJJ";;"BR";5936
"Felipe Siqueira Brazilian Jiu-Jitsu";;" + 55 33 98877-2060";"Av Getúlio Vargas, 1133";"Teófilo Otoni";"MG";"39800-000";;"Brasil";;;;;;;;;;;"Felipe Arueira de Siqueira";;"academiafelipesiqueirateam@gmail.com";"https://www.facebook.com/academiafelipesiqueirabjj/";"https://www.youtube.com/channel/UCp0Gm6p8YyupPdcLxrm4MHQ";"https://youtu.be/gRVVyL-zqTA";;0;;"CBJJ";;"BR";6630
"Saracura Jiu-Jitsu";"https://studio.saracurajiujitsu.com.br/";" + 55 34 98857-6527";"Av. Argemiro Evangelista Ferreira, 839 - Gávea SUL (antigo Shopping Park 1) ";"Uberlândia";"MG";"38425-268";;"Brasil";"Emerson Evangelista de Aráujo especialista em TI Tecnologia da Informação nascido em Uberlândia possui uma vasta experiência de vida em sua passagem por países como Áustria, Suíça, Inglaterra e Estados Unidos onde se formou em Telecomunicações. Iniciou no Jiu-Jitsu como presente de aniversario de 30 anos de idades onde teve como seu mestre o Tetracampeão Mundial de Jiu-Jitsu Lucas Lepri da faixa branca ate sua faixa marrom sendo um dos poucos atletas que participou desde o primeiro dia ao ultimo do mestre Lucas lepri como professor enquanto ainda morava no Brasil. Após a mudança do Mestre Lucas Lepri para os EUA Estados Unidos ainda permaneceu na equipe Alliance por dois anos após adquirir sua faixa marrom onde migrou para Equipe CheckMat. No ano de 2013 foi graduado faixa preta pelo varias vezes campeão mundial Mestre Ricardo Vieira líder da Equipe CheckMat. Hoje com 6 anos como faixa preta (2° grau faixa preta) vem desenvolvendo trabalhos sociais com crianças carentes ensinando Jiu-Jitsu sendo Professor em seu Studio Saracura Jiu-Jitsu (Gávea Sul) e também na academia UP Fitness (Shopping Park). Aulas ministradas em português e/ou inglês. ";"https://studio.saracurajiujitsu.com.br/static/sarajiu-logo.png";;;;;;;;;"Emerson Evangelista de Araujo";;;"https://www.facebook.com/saracurajiujitsu/";;;;0;;"CBJJ, IBJJF";;"BR";5328
"Gracie Barra Alfenas";;" + 55 35 98838-6127";"Rua Gabriel Monteiro da Silva 860";"Alfenas";"MG";"37130-001";;"Brasil";;;;;;;;;;;"Andre Jose Geraldo Salgado";;;"https://www.facebook.com/Gracie-Barra-Alfenas-116741248980330/";;;;0;;"CBJJ";;"BR";5722
"Gracie Barra Alterosa MG";;;"Rua Deputado Uriel Alvin 273";"Alterosa";"MG";"37145-000";;"Brasil";;;;;;;;;;;"Andre Jose Geraldo Salgado";;;"https://www.facebook.com/Gracie-Barra-Alterosa-137295643531903/";;;;0;;"CBJJ";;"BR";5824
"Cleberson Luiz Farias";;;"Rua: Amilcar Savassi, 454, Bairro Campo, Proximo ao colГ©gio Amilcar Savassi";"Barbacena";"MG";"36200-008";;"Brasil";;;;;;;;;;;"Cleberson Luiz Farias";;;;;;;0;;"CBJJ";;"BR";6464
"ASR Jiu-Jitsu Team";"http://jiujitsuasrartesuave.yolasite.com/";;"Avenida Vilarinho n: 3710, Jardim Europa";"Belo Horizonte";"MG";"31610-070,";;"Brasil";"Nascido em 1978, desde criança teve gosto pela Arte Suave e começou no Jiu-Jitsu em 1988 pela Equipe Estrela do Oriente, presidida pelo Mestre Rui Diniz. Em 1990, por motivos familiares pausou os treinamentos, dando retorno no ano de 2000, filiando-se à Equipe Ralph Martin, presidida pelo Professor Ralph Martin. Com retorno complicado, trabalhando e fazendo faculdade, sempre contando com o apoio da família, mestres, professores e amigos, disputando diversos campeonatos como Mineiro, Brasileiro, Copa Leão Dourado, Copa Caeté, Campeonato Europeu, entre outros e assim, galgando seus degraus, realizando exames e obtendo êxitos. Desde 2006, quando na Faixa Roxa, ministrou treinos, sempre supervisionados pelo seu professor e até hoje, não cessou seus trabalhos, elevando cada vez mais a filosofia do Jiu-Jitsu. Em 2013 foi diplomado Faixa Preta através de exame realizado junto à Federação Mineira de Jiu-Jitsu. Em 2015 obteve nova diplomação, agora de 1º Grau em sua Faixa Preta. Também em 2015 começou seus trabalhos à frente de uma turma muito especial em sua atual sede, a Academia Angelus Fitness, que abriu as portas do seu estabelecimento para o desenvolvimento de um projeto de vida, que é a prática do Jiu-Jitsu. Em 2016, cria-se a Equipe ASR Jiu-Jitsu Team, por meio de desejos e fundamentalmente a orientação do seu supervisor, o professor Ralph Pires Martins, que muito contribuiu e contribui para o contínuo crescimento e desenvolvimento da mesma.";;;;;;;;;;"Allan Silverio Rodrigues";;;;;;;0;;"CBJJ";;"BR";7252
"Brazilian Top Team BH";"https://academiawandersonprocopio.com.br/";" + 55 31 3495-2374";"Av. Dr. Álvaro Camargos,1680, São João Batista";"Belo Horizonte";"MG";"31515-252";;"Brasil";"Inaugurada em 2005, a Academia Wanderson Procópio - Brazilian Top Team BH passou a ser referência pelo Jiu Jitsu de alto nível, ministrado pelo mestre Wanderson Procópio, pupilo do mestre Fidelis. Conhecida como um centro de artes marciais, a academia contava inicialmente com aulas de Muay Thai, Jiu Jitsu, Boxe e MMA. Doze anos se passaram em meio a histórias, conquistas pessoais de cada atleta e vários títulos. Mais recentemente, o mestre Wanderson Procópio, com muita coragem e determinação, decidiu ampliar a equipe. A Academia Wanderson Procópio vem crescendo cada dia mais e se tornando cada vez mais conhecida. Conta com uma equipe de Jiu Jitsu renomada, com o mestre e professor Wanderson Procópio, faixa preta 6° Dan federado na CBJJ, LBJJ, FMJJ. Temos instrutores qualificados e registrados no CREF. Profissionais que estão aqui para garantir a sua segurança, bem estar e satisfação. Nosso foco sempre foi trabalhar com um mix de artes marciais, mas em Janeiro decidimos ampliar o nosso espaço e acrescentar: Musculação e Funcional";"https://academiawandersonprocopio.com.br/wp-content/uploads/2020/02/logo-nova-btt-e1582221090173.png";;;;;"Boxing, Karate, Krav Maga, Muay Thai";;"https://academiawandersonprocopio.com.br/horarios/";;"Wanderson Procópio de Amorim";;"contato@academiawandersonprocopio.com.br";"https://www.facebook.com/BrazilianTopTeamBh/";;;;0;;"CBJJ, LBJJ, FMJJ";;"BR";6536
"Bushi Brothers Martial Arts";;;"Rua Guerra Junqueiro n: 155, Santa Branca";"Belo Horizonte";"MG";;;"Brasil";;;;;;;;;;;"Rodrigo D'Arc Ferreira";;;;;;;0;;"CBJJ";;"BR";7039
"Gracie Barra Floresta";;" + 55 31 2552-4318";"Rua Aristídes Ferreira, n.27/3°andar - Colégio Batista";"Belo Horizonte";"MG";"31110-390";;"Brasil";"Na Gracie Barra somos unidos e ensinamos Jiu-Jitsu como meio de desenvolvimento individual e pautamos o dia-a-dia de acordo com o estilo de vida do Jiu-Jitsu, com atitudes que refletem os valores aprendidos através dos estudos dentro do tatame.";;;;;;;;;;"Diogo Alves Ferreira";;"graciebarrafloresta@gmail.com";"https://www.facebook.com/gbfloresta/";"https://www.youtube.com/channel/UCOQkILPDs9mn-HimSdhM8OA";"https://youtu.be/TW4m1s34-oU";;0;;"CBJJ";;"BR";6280
"Loughan Team";;" + 55 31 98991-3564";"Av. Vilarinho n: 3851, Gral Pão - Bairro: Leticia";"Belo Horizonte";"MG";"31610-070";;"Brasil";;;;;;;;;;;"Bruno Vieira Viana";;"allloughan@gmail.com";"https://www.facebook.com/Ct-Loughan-Team-242660756437331/";;;;0;;"CBJJ";;"BR";6115
"Sapo Team";;" + 55 31 9175-5825";"Rua Caetano Pirri n:49, Bairro: Milionários";"Belo Horizonte";"MG";"30620-070";;"Brasil";;;;;;;;;;;"Rafael Natal Diniz Franca";;"sapoteambh@gmail.com";"https://www.facebook.com/sapoteamjj/";"https://www.youtube.com/user/sapoteambh";"https://youtu.be/_MV3EFYMmYE";;0;;"CBJJ";;"BR";7335
"JPJJ Team";"https://centro-de-treinamento-jp.ueniweb.com/";" + 55 35 98864-1855";"Av. Henrique Monet n: 525 Loja, Bairro: Federal";"Caxambu";"MG";"37440-000";;"Brasil";"Fique em forma, mais forte e mais confiante no nosso centro. Centro de Treinamento JP possui treinadores especializados e qualificados em uma ampla variedade de artes marciais. Oferecemos Arte marcial, Defesa pessoal, Jiu jitsu, boxe, submission﻿, estamos confiantes de que encontrará uma aula adequada para seu estilo em nosso estúdio em Caxambu.";;;;;;"Boxing, Self-Defense";;;"Mon-Fri: 7:00am-10:00pm, Sat: 9:00am-2:00pm";"Jonh Paul Jones Figueiredo de Moraes";;"jpjfigueiredo@gmail.com";"https://www.facebook.com/centrodetreinamentojp/";;;;0;;"CBJJ";;"BR";6754
"Equipe Karla Araujo de Jiu-Jitsu";;;"Rua Geraldo Batista Fonseca de Carvalho n: 91, Centro";"Dores do Indaiá";"MG";;;"Brasil";;;;;;;;;;;"Karla Francisca Vieira Araujo";;;;;;;0;;"CBJJ";;"BR";6454
"Gracie Barra Francisco Sá";;" + 55 38 9131-1618";"Av. Juscelino Kubitschek n: 696, Osmane Barbosa";"Francisco Sá";"MG";"39580-000";;"Brasil";;;;;;;;;;;"Rodrigo Soares Figueiredo";;;;;;;0;;"CBJJ";;"BR";6185
"Bravo Team BCJJ";;" + 55 31 98780-9846";"Rua Bela Petruschy n: 295, Palmares B";"Ibirité";"MG";"32430-200";;"Brasil";;;;;;;"Muay Thai, MMA";;;;"Alberto Rosemback Correia Teixeira";;"roque.oliveroque@gmail.com";"https://www.facebook.com/ROQUEBRAVOTEAM/";;;;0;;"CBJJ";;"BR";6553
"CT Jean Silva Team";;" + 55 37 99116-0240";"Rua 176 n: 111, Bairro: Bela Vista";"Iguatama";"MG";"38910-000";;"Brasil";;;;;;;;;;;"Jean Rosa da Silva";;"jeansilvafight@hotmail.com";"https://www.facebook.com/LeaodouradoIguatama/";;;;0;;"CBJJ";;"BR";6417
"Lira Jiu-Jitsu";"http://lirajiujitsu.com.br/";;"Av. Salim José de Sales n: 1240, Academia Esporte e Lazer Bairro: Canaã";"Ipatinga";"MG";"35160-187";;"Brasil";"Organizado como um Time. Lutando como uma Família";"http://lirajiujitsu.com.br/wp-content/uploads/2019/05/lira-jiu-jitsu_brazil_A-300x300.png";;;;;;;;;"Phelippe Lira de Souza";;;;;;;0;;"CBJJ";;"BR";4775
"Team Link Itamonte";;;"Rua Custodio Francisco da Rocha n: 80 Academia, Bairro: Berta";"Itamonte";"MG";"37466-000";;"Brasil";;;;;;;;;;;"Carlos Eduardo Eugênio Corrêa";;;"https://www.facebook.com/teamlinkitamonte/";;;;0;;"CBJJ";;"BR";6586
"Viotti BJJ";"http://julioviottibjj.com/";;"Rua Magnolia n:12, Bairro: Vale das Flores";"Jacutinga";"MG";"37590-000";;"Brasil";"Julio Andrade Viotti, Nascido na cidade de Belo Horizonte, 4 de Março de 1984. O Atleta de Jiu-Jitsu Brasileiro se tornou graduado na faixa preta em dezembro de 2016 pela equipe FFTeam da cidade de Jacutinga Minas Gerais e foi diplomado na faixa preta no mesmo ano pela CBJJ (Confederação Brasileira de Jiu-Jitsu) e IBJJF (Federação Internacional de Jiu-Jitsu Brasileiro). Se tornou atleta Kamikaze Sports no ano de 2016 apos ser Campeão Pan-americano pela IBJJF em Irvine na Califórnia. Recebeu o diploma de honra ao mérito pela Câmara Municipal de Jacutinga no ano de 2019. Possui graduação em Educação Física pela Faculdade de Filosofia, Ciências e Letras de Ouro Fino (2014). Ocupou o cargo de Diretor de Esporte e Lazer da Prefeitura Municipal de Jacutinga-MG na gestão 2017-2020";;;;;;;;;;"Julio Andrade Viotti";;;;;;;0;;"CBJJ, IBJJF";;"BR";7434
"Exodo Brazilian Jiu-Jitsu";;;"Rua Maria Aparecida Martins n: 117, Vale Verde";"Juiz de Fora";"MG";;;"Brasil";;;;;;;;;;;"Thiago Dias D. Narciso";;;;;;;0;;"CBJJ";;"BR";6866
"Danilo Aranha Jiu-Jitsu";;;"Rua Geralda Lemos Garcia n: 29, Bairro: Sertãozinho";"Lambari";"MG";;;"Brasil";;;;;;;;;;;"Danilo Gonçalves";;;;;;;0;;"CBJJ";;"BR";6706
"Guedes Jiu-Jitsu";;;"Av. Vital Brasil n: 104, 2 andar Bairro: Campinho";"Lambari";"MG";;;"Brasil";;;;;;;;;;;"Carlos Eduardo da Silva Guedes";;;;;;;0;;"CBJJ";;"BR";6584
"Team Rhodes BJJ";"https://gracie-barra-manhuacu-team-rhodes.negocio.site/";" + 55 33 98404-7565";"Rua Júlio Bueno, 283";"Manhuaçu";"MG";"36900-000";;"Brasil";;"https://lh3.googleusercontent.com/Mt_VoRlTw1B_w849zQSwEO5x-gqHwtDv4cV_m_-nxwhIcE9F8pw7ItSjj7WKqm8P4sgFKuYS5GER-OkR=w960-h960-n-o-v1";;;;;;;;"Mon: 9:00am-11:00am; Wed: 9:00am-10:00pm; Fri: 6:00pm-10:00pm";"Antonio Carlos Rhodes de Souza";;;;;;;0;;"CBJJ";;"BR";7106
"Patão Top Team";;;"Rua Maria Bracks Abi Ackel n: 220 - 2 Andar, Centro";"Manhuaçu";"MG";"36900-097";;"Brasil";;;;;;;;;;;"Vagner Gonçalves Ramos";;;;;;;0;;"CBJJ";;"BR";7127
"Equipe Andre Soares JJ";;;"Praça Carlos Martins Sobrinho n: 14, Bairro: Centro";"Matozinhos";"MG";;;"Brasil";;;;;;;;;;;"Andre Soares Pontes";;;;;;;0;;"CBJJ";;"BR";7419
"Alliance Betim";"https://ctaslteam.com.br/";" + 55 31 3063-5199";"Av. Belo Horizonte, 2120/2124 - Niterói";"Betim";"MG";"32672-058";;"Brasil";"O Centro de treinamento ASL TEAM / ALLIANCE BETIM é um sonho idealizado na visão do atleta profissional de MMA (MixedMartialArts) / Jiu-jitsu e ex-seleção brasileira de Wrestling Alberto Santos Lucha juntamente com a sua esposa e atleta profissional de Judô Aline Radesh Dumont, não obstante, ambos qualificados profissionalmente na área de preparação física e esportes de alto rendimento, os atletas competidores vislumbraram a oportunidade de ensinar o segredo das artes marciais e valores como respeito, humildade e o comprometimento transmitidos nos conceitos das artes marciais, nos quais são fortalecidos na relação com alunos, professores e amigos. A ASL TEAM / ALLIANCE BETIM está sempre à procura de inovações, mantendo-se sempre atualizada quanto aos métodos de ensino, treinamento e atendimento aos clientes. A inovação nos desafia a sermos os melhores, aprimorando e criando novas técnicas que melhorem a performance e os resultados de nossos alunos e atletas. Os treinamentos da ASL TEAM / ALLIANCE BETIM são destinados e desenvolvidos para os diversos públicos, sem restrição, independentemente da idade ou gênero. Arquitetada por profissionais com muita experiência no segmento, rompe paradigmas ao atuar de forma única e atraente. Com aulas que misturam exercícios físicos com entretenimento e os métodos mais eficientes e inovadores do treinamento funcional Crossfit e Crossfight, eliminando o tédio das academias tradicionais que trabalham somente com ginástica e musculação.Nosso objetivo é tratar cada um de uma maneira individualizada respeitando seus interesses e limitações, trazendo juntamente com a atividade física; prazer, emoção e descontração. Além disso, possibilitar aos alunos, a conquista de melhorias na forma física, saúde e bem-estar, garantindo cordialidade, competência profissional, tecnologia, conforto e segurança.";;;;;;;;;;"Alberto Santos Dumont Lima da Cruz";;"alliancebetim@gmail.com";"https://www.facebook.com/Alliancebetim/";;;;0;;"CBJJ";;"BR";6076
"Gracie Barra Monte Belo";;" + 55 35 98426-6802";"Rua Marechal Deodoro da Fonseca n: 330, Centro";"Monte Belo";"MG";"37115-000";;"Brasil";;;;;;;;;;;"Andre Jose Geraldo Salgado";;"gbmontebelomg@hotmail.com";"https://www.facebook.com/gbmontebelo/";"https://www.youtube.com/channel/UChbELv_zH3dglAZ-b0cL3Sw";"https://youtu.be/cMwF7kuY8Fc";;0;;"CBJJ";;"BR";6484
"Vilsão Team Jiu-Jitsu";;" + 55 38 99175-7038";"Avenida Deputado Plinio Ribeiro n: 1333, Bairro: Vila Ipiranga";"Montes Claros";"MG";"39402-747";;"Brasil";;;;;;;;;;;"Thiago Alves Bessa";;;"https://www.facebook.com/vilsaoteam/";;;;0;;"CBJJ";;"BR";7090
"Team Esperança Brazilian Jiu-Jitsu";;;"R. Osvaldo Cruz, 257 ";"Muriaé";"MG";"36880-000";;"Brasil";;;;;;;;;;;"Alan Esperança da Rocha";;;"https://www.facebook.com/teamesperancabjj/";;;;0;;"CBJJ";;"BR";6438
"Team Link Muriaé";;;"Av. Dante Bruno n: 345, Bairro: Dornelas";"Muriaé";"MG";"36880-000";;"Brasil";;;;;;;;;;;"Marco Aurelio Alvan";;;"https://www.facebook.com/Team-Link-Muria%C3%A9-465061616952491/";;;;0;;"CBJJ";;"BR";6772
"AFR Team Jiu Jitsu";;" + 55 31 98416-8819";"Rua Bauxita - Cristais";"Nova Lima";"MG";"34001-149";;"Brasil";"Treinos de jiu jitsu, condicionamento, disciplina e amizade e em um ambiente familiar.";;;;;;;;;;"Alisson Reis";;;"https://www.facebook.com/afrteamjj/";;;;0;;"CBJJ";;"BR";7032
"Equipe Força G";;;"Avenida José Maria de Alckimin n: 482, Clube Bairro: Centro";"Patrocinio";"MG";"38740-000";;"Brasil";;;;;;;;;;;"Gilvan Veloso dos Reis";;;;;;;0;;"CBJJ";;"BR";6392
"Ares Team Jiu-Jitsu";;" + 55 34 3517-1978";"Rua Governador Valadares n: 977, 2 andar - Centro";"Patrocinio";"MG";"38740-000";;"Brasil";"Respeito - Disciplina - Humildade";;;;;;;;;;"Hilton Leão da Silva";;"aresjiujitsu@yahoo.com.br";"https://www.facebook.com/JiuJitsuAresTeam/";"https://www.youtube.com/user/AresTeamJiuJitsu";"https://youtu.be/BPnNIiHpXpo";;0;;"CBJJ";;"BR";6073
"Equipe Gambulino Team de Jiu-Jitsu";;" + 55 37 99836-1695";"Rua Getúlio Vargas n: 750, Centro";"Piumhi";"MG";"37925-000";;"Brasil";;;;;;;;;;;"Alessandro Oliveira Soares Júnior";;"gambulino10@gmail.com";"https://www.facebook.com/gambulinoteam/";;;;0;;"CBJJ";;"BR";6245
"LP JJ Team";;" + 55 35 98872-0056";"Av. Joaquim Augusto M. de Oliveira n: 28 LJ 3, Bairro: São Carlos";"Pouso Alegre";"MG";"37557-001";;"Brasil";"A Escola de Artes Marciais LP oferece o melhor treinamento de Muay Thai, Jiu Jitsu, MMA e Personal Físico. Faça uma aula experimental conosco!";;;;;;"Muay Thai, MMA ";;;;"Luiz Paulo de Souza Junior";;"lpjiujitsu@yahoo.com.br";"https://www.facebook.com/ArtesMarciaisLP/";;;;0;;"CBJJ";;"BR";6711
"Alliance Jiu-Jitsu Team - Pouso Alegre MG / Respect 4 Jiu-Jitsu";;;"Rua Bom Jesus n: 554, Centro";"Pouso Alegre";"MG";"37550-002";;"Brasil";"Aprenda Jiu-Jitsu conosco.";;;;;;;;;;"José Ribamar Coelho Santiago Júnior";;"alliancejjpousoalegre@gmail.com";"https://www.facebook.com/respect4jiujitsu/";;;;0;;"CBJJ";;"BR";6542
"Marcão Team Jiu-Jitsu";;;"Rua Generoso Clemente da Rocha n: 83, Maria Helena";"Ribeirão das Neves";"MG";"33930-450";;"Brasil";;;;;;;;;;;"Marcos Dutra";;;;;;;0;;"CBJJ";;"BR";6667
"Krazuky Team";;" + 55 31 98774-3898";"Rua do Divino n: 740, São Benedito";"Santa Luzia";"MG";"33125-260";;"Brasil";;;;;;;;;;;"Eduardo Moreira";;;"https://www.facebook.com/EquipekrazukyJiuJitsu/";;;;0;;"CBJJ";;"BR";7506
"Sanches BJJ";;;"Rua dos Andradas n: 167 - 3 andar, Centro";"São Lourenço";"MG";"37470-000";;"Brasil";;;;;;;;;;;"Humberto de Souza Sanches";;;;;;;0;;"CBJJ";;"BR";6651
"GF Team Ubá";;;"Av. Comendador Jacinto Soares de Souza Lima n: 865, Loja 2 bairro: Centro";"Ubá";"MG";"36500-000";;"Brasil";;;;;;;;;;;"Julio Cesar Pereira";;;;;;;0;;"CBJJ";;"BR";6645
