"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations";"id";"FederationAbbr";"team";"CountryAbbr";"source ID"
"Gade HQ NU";;;"Rua João Gregório Galindo, 120";"Angra dos Reis";"RJ";"23934-695";;"Brasil";;;;;;;;;;;"Emmanuel Brollo Junior";;;;;;;0;;"CBJJ";;"BR";7086
"Galo Association BJJ";;" + 55 21 97015-1154";"Rua Professora Carmem de Freitas Salgado, 158 - Califórnia";"Nova Iguaçu";"RJ";"26220-470";;"Brasil";;;;;;;;;;;"Wilson Alves da Silva Júnior";;"galoassociationbjj@gmail.com";"https://www.facebook.com/Galo-Association-BJJ-111684543703187/";;;;0;;"CBJJ";;"BR";7443
"Game Fight";"https://www.gamefightbjj.com.br/";" + 55 21 98374-6786";"Av. Prefeito Dulcidio Cardoso n: 1700, Barra da Tijuca";"Rio de Janeiro";"RJ";"22640-085";;"Brasil";"Fundada em 1999 a equipe GAME FIGHT, Fruto da Carlson Gracie team, tendo como idealizador o Mestre Vinícius Amaral, onde teve seu início em Jacarepaguá na academia uno game na Rua Araguaia. Tendo assim sua primeira experiência como Professor de JiuJitsu ainda na faixa marrom. As aulas eram realizadas na academia do professor de judo Ivan luna. Mais à frente Vinicus Amaral e Vinícius Chagas abrem uma sede própria  Game Fight na Estrada do pau ferro em Jacarepaguá, com dois grandes e confortáveis Dojos. Com o sucesso da equipe Vinicus Amaral passou a abrir novas filiais. Abrindo a Game Fight méier na academia contratempo na rua Piauí.  E logo após, Vinicus Amaral e sua esposa Katia Amado abrem  seu próprio negócio em Duque de caixas, uma academia com diversas atividades físicas. Inaugurando Academia  Pride Gym em 04/07/2001,que passou a ser conhecido como quartel general da Game Fight. Hoje a Game Fight tem 149 escolas espalhadas pelo Mundo.";"https://static.wixstatic.com/media/032cdd_b54d5f3b6e78432eaba2e17f879da445~mv2.jpg/v1/fill/w_301,h_260,al_c,q_80,usm_0.66_1.00_0.01/Untitled.webp";;;;;;;;;"Vinícius Jorge Dubugras do Amaral";;"contatogamefightbjj@gmail.com";"https://www.facebook.com/viniciusamaralbjj/";;;;0;;"CBJJ";;"BR";6786
"Game Fight Usina";;;"Rua Conde de Bonfim n: 1393, Sobreloja Bairro: Usina";"Rio de Janeiro";"RJ";"20530-001";;"Brasil";;;;;;;;;;;"Vinícius Jorge Dubugras do Amaral";;;"https://www.facebook.com/Game-Fight-Usina-Bjj-576362333032607/";;;;0;;"CBJJ";;"BR";7192
"GF Team Santa Cruz";;" + 55 21 96422-1849";"Avenida Areia Branca n: 1871, Sobreloja - Bairro: Santa Cruz";"Rio de Janeiro";"RJ";"23525-002";;"Brasil";;;;;;;;;;;"Ajail Neves Braga Júnior";;"ajailnevesgfteam@gmail.com";"https://www.facebook.com/ajailneves/";;;;0;;"CBJJ";;"BR";5840
"GF Team Sepetiba";"https://gfteam-sepetiba.negocio.site/";" + 55 21 97579-1139";"Rua Augusto Sansão, 17 - Sepetiba";"Rio de Janeiro";"RJ";"23530-088";;"Brasil";;;;;;;;;;;"Fagner Cardoso de Lima";;"fagner.cardoso@hotmail.com";"https://www.facebook.com/Gfteamsepetiba/";;;;0;;"CBJJ";;"BR";6656
"Gimenes Team";;;"Rua Tharsis e Paula n: 435 casa 35, Fazenda Caxias";"Seropédica";"RJ";"23895-175";;"Brasil";;;;;;;;;;;"Marcio Silva Gimenes";;;;;;;0;;"CBJJ";;"BR";6070
"Goulart Team JJ - BR";;" + 55 21 96456-2383";"Rua Guararapes, 86 - Parque Sao Bernardo";"Belford Roxo";"RJ";"26167-020";;"Brasil";;;;;;;;;;;"Alex de Souza Goulart";;"goulartteam@gmail.com";"https://www.facebook.com/goulartteamjj/";;;;0;;"CBJJ";;"BR";5618
"Gracie Barra Bangu";;" + 55 21 96451-5786";"Rua Silva Cardoso: 846, Bangu";"Rio de Janeiro";"RJ";"21815-072";;"Brasil";"Escola Oficial Gracie Barra de Jiu-Jitsu e Defesa Pessoal em Bangu, RJ. ""Jiu-Jitsu Para Todos"". Venha nos fazer uma visita e participar de uma aula experimental gratuita.";;;;;;;;;;"Gabriel Araujo do Carmo";;"graciebarrabangu@gmail.com";"https://www.facebook.com/graciebarrabangu/";;;;0;;"CBJJ";;"BR";7015
"Gracie Barra Centro São Gonçalo";;" + 55 21 99956-2211";"Rua Salvatori 10 Loja 201, Centro";"São Gonçalo";"RJ";"24744-720";;"Brasil";"Nós ensinamos as pessoas a viver melhor e abraçar o estilo de vida do equilíbrio, da camaradagem e do crescimento pessoal através do jiu-jitsu!";;;;;;;;;;"Seidler Rodrigo Santos Ziser";;;"https://www.facebook.com/gbcentrosg/";"https://www.youtube.com/channel/UCtO3YdTNR50gHUbJX2enAkQ";"https://youtu.be/WRVOITii4DE";;0;;"CBJJ";;"BR";6995
"Gracie Barra Icaraí";"http://icarai.gbniteroi.com.br/";" + 55 21 97280-7883";"Rua Doutor Tavares Macedo n: 96 - 202/203, Bairro: Icarai";"Niterói";"RJ";"24220-211";;"Brasil";"A Gracie Barra Icaraí, Escola de Jiu-jitsu oficial Gracie Barra, foi fundada após o grande sucesso obtido com a abertura da Gracie Barra Santa Rosa em 2017. Nosso time sentiu a necessidade de crescer. E onde mais poderíamos instalar uma unidade senão no tradicionalíssimo bairro de Icaraí? Para isso, nosso time de sócios precisou ser reforçado. Além dos Professores de jiu-jitsu Mackson Câmara e Seidler Rodrigo, chegou à equipe o Marcos Freitas. Assim, em 12 de novembro de 2017 nasceu a Gracie Barra Icaraí Premium. Escola de Jiu-jitsu 100% alinhada com a filosofia e metodologia desenvolvidas pelo Mestre Carlos Gracie Jr. Nosso propósito é ser referência no ensino de excelência do Jiu-Jitsu em Niterói e assim, impactar positivamente a vida dos alunos, atletas e familiares através do Jiu-Jitsu.";"http://www.gbniteroi.com.br/icarai/wp-content/uploads/2019/01/logotipo_gbicarai-150x150.png";"http://icarai.gbniteroi.com.br/jiu-jitsu-infantil-em-icarai/";"Para atingir excelência em qualquer empreitada, é necessário um forte conjunto de valores e um caráter sólido que lhe conceda a perserverança para buscar os seus objetivos. O Programa GB Kids foi criado para proporcionar às crianças na faixa etária dos 3 aos 15 anos um ambiente que lhes permita experimentar e compreender valores essenciais como foco, disciplina, persistência, cooperação e respeito. Tudo isso sob supervisão e num ambiente seguro e ao mesmo tempo desafiador, que diariamente contribui para o amadurecimento. Assim, nossos pequenos não serão apenas campeões nos tatames, mas irão se tornar campeões na vida. A disciplina e excelência exigidos pelos nossos instrutores reflete positivamente nas crianças e adolescentes, que irão entender a importância de boa alimentação, da ajuda aos colegas, da dedicação, entre tantos outros valores presentes no Jiu-Jitsu GB.";"http://icarai.gbniteroi.com.br/jiu-jitsu-e-defesa-pessoal-feminina-em-icarai/";"Todas as aulas oferecidas na estrutura dos programas de Jiu-jitsu da Gracie Barra Icaraí são abertas para o público feminino. Como uma arte marcial desenvolvida para permitir que o mais fraco possa derrotar um adversário fisicamente mais forte, o Jiu-jitsu é perfeito para as mulheres que estão interessadas em aprender como se defender — e quais não estão? Os Programas da Gracie Barra, oferecidos pelas Gracie Barra Icaraí e Gracie Barra Santa Rosa, em Niterói, combinam um currículo de defesa pessoal abrangente, jiu-jitsu esportivo e muita atividade física, tudo elaborado de forma a simular ataques reais permitindo o desenvolvimento atlético das alunas interessadas. As aulas melhoram o seu nível de condicionamento físico geral possibilitando mais qualidade de vida, sem deixar nada a desejar às academias de ginástica. Na Gracie Barra Icaraí existem aulas especificamente concebidas especialmente para o público feminino com prevenção à violência contra as mulheres, e as “confraternizações” adicionam um benefício para os membros da Gracie Barra criando um forte vínculo entre a equipe.";;;;;"Seidler Rodrigo Santos Ziser";;"icarai@gbniteroi.com.br";"https://www.facebook.com/gbicarai/";;;;0;;"CBJJ";;"BR";6687
"Gracie Barra Miguel Pereira";;;"R. Maria José, 27 - Vila Margarida";"Miguel Pereira";"RJ";"26900-000";;"Brasil";;;;;;;;;;;"Ivanilson Luis da Silva";;;;;;;0;;"CBJJ";;"BR";7412
"Gracie Kore";"https://www.graciekore.com.br/";" + 55 21 3030-5673";"Av. das Américas, 8585- Barra da Tijuca";"Rio de Janeiro";"RJ";"22793-081";;"Brasil";"Gracie Kore Jiu-Jitsu não é apenas mais uma academia de jiu-jitsu. É fazer diferente. Retomar os valores do Jiu-Jitsu e entender que ele vai além. Além do esporte, além da arte marcial, além do lutador. É respeito, honra, persistência. É autoconhecimento, determinação, equilíbrio de corpo e mente. É sobre estilo de vida. Deixar um legado. É evolução, aprimoramento, técnica acima de força. É manter esse legado vivo, aprendendo com passado e passando para novas gerações. O Jiu-Jitsu une. Treinar com seu filho é dar a ele muito mais que uma habilidade. O Jiu-Jitsu ensina respeito, concentração, disciplina, parceria, superação. Treinar em família deixa os laços afetivos mais fortes. É permitir ser o exemplo que seu filho quer seguir. É saber que nunca é cedo ou tarde demais para começar. Não importa tamanho, força, idade ou gênero. O Jiu-Jitsu é para a vida.";"https://www.graciekore.com.br/wp-content/uploads/2019/08/logo_gracie.png";"https://www.graciekore.com.br/curso-presencial/";"O Bullying é um problema social frequente nas escolas do Brasil e do mundo. 1 em cada 10 estudantes são vítimas de agressões físicas e psicológicas que podem ter efeitos negativos no desenvolvimento da criança. Acreditamos no potencial do Jiu-Jitsu como ferramenta poderosa contra o bullying. O programa é destinado para crianças de 5 a 15 anos que vão vivenciar, na teoria e prática, simulações do cotidiano envolvendo bullying. O curso aborda 4 temas (posicionamento, postura, controle emocional e Jiu-Jitsu verbal) para estimular a autoconfiança e o autocontrole das crianças. Vamos combater o bullying juntos?";"https://www.graciekore.com.br/curso-presencial/";"Curso S.H.E. - Defesa pessoal feminina. A cada 2 segundos uma mulher é vítima de violência física ou verbal no Brasil. O Curso SHE de defesa pessoal feminina aborda técnicas psicológicas e práticas para melhorar essa realidade. Mulheres que têm uma postura confiante possuem mais chances de evitar situações de risco. Não é necessário nenhum tipo de preparo físico ou experiência com artes marciais. Uma simples técnica pode salvar a vida de uma pessoa em uma situação de perigo. O treinamento prepara você para se defender de situações potencialmente ameaçadoras e encarar o dia a dia com autoconfiança.";;;"https://www.graciekore.com.br/horarios/";"Mon-Fri: 6:30am-9:30pm; Sat: 8:00am-12:30pm";"Kyra Gracie";;"contato@graciekore.com.br";"https://www.facebook.com/graciekore/";;;;0;;"CBJJ";;"BR";7002
"Gracie Terra JJ";;;"Rua Prudente de Morais n: 386, Ipanema";"Rio de Janeiro";"RJ";"22420-040";;"Brasil";;;;;;;;;;;"Vitor Gabriel Terra da Silva";;;;;;;0;;"CBJJ";;"BR";6234
"Horto Jiu-Jitsu";;;"Rua Modesto Brocos, 9 - Horto-Jardim Botânico";"Rio de Janeiro";"RJ";"22460-300";;"Brasil";;;;;;;;;;;"Edmilson de Souza Messias";;;"https://www.facebook.com/hortojiujitsu/";;;;0;;"CBJJ";;"BR";7413
"Karkara BJJ Brasil";;;"Rua Lino Teixeira n: 202 fundos, Bairro: Jacaré";"Rio de Janeiro";"RJ";"20970-007";;"Brasil";;;;;;;;;;;"Robson Pinheiro Dantas";;;;;;;0;;"CBJJ";;"BR";7554
"Kronos BJJ";;;"Rua Comandante Aristides Garnier n: 452, apt 201 Bairro: Penha Circular";"Rio de Janeiro";"RJ";"21221-180";;"Brasil";;;;;;;;;;;"Leonardo de Souza Ayres Peçanha";;;;;;;0;;"CBJJ";;"BR";6521
"Marco Tulio Sarkis";;;"Rua Gustavo Sampaio n: 74, Bairro: Leme";"Rio de Janeiro";"RJ";"22010-010";;"Brasil";;;;;;;;;;;"Marco Túlio Sarkis";;;;;;;0;;"CBJJ";;"BR";6643
"Morro dos Campeões";;;"Rua Santo Amaro: 349, Bairro: Gloria";"Rio de Janeiro";"RJ";"22211-225";;"Brasil";"Um projeto de Jiu-Jitsu que se iniciou há 17 anos na comunidade SANTO AMARO, no bairro do Catete. Um celeiro de campeões.";;;;;;;;;;"José Carlos Dias";;;"https://www.facebook.com/santoamarobjj/";;;;0;;"CBJJ";;"BR";7559
"New Prime JJ";;;"Rua Diogo Correia n: 06, Bairro: Bonsucesso";"Rio de Janeiro";"RJ";;;"Brasil";;;;;;;;;;;"Antônio Ramon Fernandes da Costa";;;;;;;0;;"CBJJ";;"BR";6803
"Nova União LRJ";;" + 55 21 99117-3101";"Rua Alice n: 160, Bairro: Laranjeiras";"Rio de Janeiro";"RJ";"22241-020";;"Brasil";"""Jiu jitsu + performance + life style"". Filial da equipe Nova União, liderado pelos faixas pretas NU IBJJF CBJJ Cleber ""Clebinho"" Ferreira e Sérgio Capella";;;;;;;;;;"Cleber Ferreira, Sergio Capella";;;"https://www.facebook.com/laranjeirasjiujitsuclub/";;;;0;;"CBJJ";;"BR";7033
"Nova União Rafael Carino";;" + 55 21 2557-5266";"Rua das Laranjeiras n:82, Bairro: Laranjeiras";"Rio de Janeiro";"RJ";"22240-000";;"Brasil";;;;;;;;;;;"Rafael Carino";;;"https://www.facebook.com/NovaUniaoLaranjeiras/";;;;0;;"CBJJ";;"BR";7405
"Nova União Vila da Penha";;;"Av. Mereti, 1475, Vila da Penha";"Rio de Janeiro";"RJ";"21211-007";;"Brasil";;;;;;;;;;;"Carlos Vinicius Pereira dos Santos";;;"https://www.facebook.com/novauniao.viladapenha/";;;;0;;"CBJJ";;"BR";6035
"Paulo Filho World Team";;;"Rua Visconde de Araguaia, 866 - Santa Cruz";"Rio de Janeiro";"RJ";"23515-170";;"Brasil";;;;;;;;;;;"Paulo Fernando S. Leite Filho";;;;;;;0;;"CBJJ";;"BR";7457
"Play Fight Team (PFT)";;;"Rua Belmiro de Souza n: 12, Cheche Aspa";"Rio de Janeiro";"RJ";;;"Brasil";;;;;;;;;;;"Glimario João dos Santos Junior";;;;;;;0;;"CBJJ";;"BR";7555
"Pr1mera";"https://www.pr1meragym.com.br/";" + 55 21 3082-6334";"Estrada da Barra da Tijuca, 3940 - Itanhaga";"Rio de Janeiro";"RJ";"22641-005";;"Brasil";"A academia PR1MERA é mais que uma marca, é um conceito que traduz credibilidade e esforços contínuos para levar até você, nosso cliente, o melhor em excelência no atendimento e alto padrão em serviços que colocam a academia em lugar de destaque, legitimando a excelência em nossas ações direcionadas aos nossos clientes. Nossa academia conta com um local de aproximadamente 3.000 m² de área, totalmente climatizada, moderna infraestrutura e tecnologia esportiva de última geração, além de contar com amplo horário de funcionamento, incluindo finais de semanas e feriados. Nossa equipe é reconhecida por sua excelência em conhecimento técnico, uma vez que é composta de mestres que possuem diversos prêmios reconhecidos por profissionais altamente qualificados, e que buscam sistematicamente aperfeiçoamento, evidenciando, também, sua preocupação com as relações humanas, tornando o ambiente na academia agradável e familiar, o que reflete na satisfação de nossos clientes. Nosso maior objetivo é proporcionar aos alunos QUALIDADE DE VIDA, trazendo à sua rotina o bem-estar que faltava.";"https://static.wixstatic.com/media/256d16_46c629de5ece40178d3e223de776d191~mv2_d_2000_1698_s_2.png/v1/crop/x_0,y_188,w_2000,h_826/fill/w_213,h_88,al_c,q_85,usm_0.66_1.00_0.01/256d16_46c629de5ece40178d3e223de776d191~mv2_d_2000_1698_s_2.webp";;;;;;;"https://www.pr1meragym.com.br/c%C3%B3pia-hor%C3%A1rios";;"Renan dos Santos da Conceição";;"primeraoficial@gmail.com";"https://www.facebook.com/pr1meragym/";"https://www.youtube.com/channel/UCt9gltFd2vgoC6jI2HRAdqg";"https://youtu.be/5nOe2zrqsK8";;0;;"CBJJ";;"BR";6498
"Rad Jiu-Jitsu";;;"Rua São Clemente, 295 - Botafogo";"Rio de Janeiro";"RJ";"22260-007";;"Brasil";;;;;;;;;;;"Leonardo Dalcin Silva";;;;;;;0;;"CBJJ";;"BR";6941
"RD Champions BJJ";;" + 55 21 96583-5116";"Estrada do Colégio,1243 - Irajá,";"Rio de Janeiro";"RJ";"21235-280";;"Brasil";;;;;;;;;;;"Renato de Freitas Dominguez";;;"https://www.facebook.com/rdchampions1243/";;;;0;;"CBJJ";;"BR";7128
"Renzo Gracie Ipanema";;" + 55 21 96451-3374";"Rua Farme de Amoedo n: 75 loja 204, Ipanema";"Rio de Janeiro";"RJ";"22420-020";;"Brasil";;;;;;;;;;;"Áureo Trotte Couto";;;"https://www.facebook.com/renzogracieipanema/";;;;0;;"CBJJ";;"BR";7544
"Rilion Gracie Santa Cruz RJ";;;"Avenida Isabel n: 184 A - Santa Cruz";"Rio de Janeiro";"RJ";"23515-161";;"Brasil";;;;;;;;;;;"Jonas Jeferson dos Santos Freire";;;;;;;0;;"CBJJ";;"BR";6644
"Rivero BJJ";;" + 55 21 97015-5282";"Rua Piaui n: 205, Bairro: Todos os Santos";"Rio de Janeiro";"RJ";"20770-130";;"Brasil";"Matriz equipe de Jiujitsu RIVERO BJJ. Aqui você encontra aulas de JiuJitsu, judô, Muay thai e circuito funcional. Venha conhecer!";;;;;;"Judo, Muay Thai, Functional Circuit";;;;"Henrique Tadeu Rivero Y Rivero";;"henriquerivero13@gmail.com";"https://www.facebook.com/Henriqueriverobjj/";;;;0;;"CBJJ";;"BR";6637
"RJJC";;;"Rua Campo Belo n: 150, Laranjeiras";"Rio de Janeiro";"RJ";"22221-110";;"Brasil";;;;;;;;;;;"Gilson dos Santos Fernandes";;;;;;;0;;"CBJJ";;"BR";5827
"Rocinha Jiu Jitsu";;;"Travessa Esperança, 19 - Rocinha";"Rio de Janeiro";"RJ";"22451-262";;"Brasil";;;;;;;;;;;"Lenio Fortunato da Silva Filho";;;;;;;0;;"CBJJ";;"BR";4646
"RTS Brazilian Jiu-Jitsu";;" + 55 21 96418-3910";"Rua Lígia, 255 - Olaria";"Rio de Janeiro";"RJ";"21073-280";;"Brasil";"Academia com o verdadeiro Jiu Jitsu! Situada em olaria, zona Norte do Rio de Janeiro, as aulas contam com professores faixas preta 3°Dan, formados e diplomados pela academia Gracie Humaitá e formado em educação física. Venha aprender com professores";;;;;;;;;;"Priscila Almeida Bispo";;;"https://www.facebook.com/RTS-BJJ-RJ-337205050342012/";;;;0;;"CBJJ";;"BR";7047
"Soul Fighters Recreio";;" + 55 21 99962-5549";"Av. Miguel Antônio Fernandes, 751 - Recreio dos Bandeirantes";"Rio de Janeiro";"RJ";"22790-682";;"Brasil";"Aula de Jiu-Jitsu especializada. Jiu-Jitsu Educativo, Competitivo e acadêmico.";;;;;;;;;;"Alvaro Mansor Guarçoni";;"alvaroguarconi@gmail.com";"https://www.facebook.com/soulfightersrecreio/";;;;0;;"CBJJ";;"BR";6075
"Team Cappato";;" + 55 21 99218-0886";"Rua Mora, 1014 - 3 andar - Campo Grande";"Rio de Janeiro";"RJ";"23013-620";;"Brasil";"""Sem lutas não haverá vitória, sem incentivo não haverá vontade. Querer vencer significa já é ter percorrido metade do caminho."" OSS!";;;;;;;;;;"Sandro Soares Barbosa";;;"https://www.facebook.com/TEAMCAPPATO/";;;;0;;"CBJJ";;"BR";6186
"Team Alves Jiu-Jitsu";;" + 55 21 98476-6520";"Rua Guarani n: 1.161 - Piabetá";"Magé";"RJ";"25903-587";;"Brasil";"Aula de Jiu Jitsu Infantil, Adulto e Feminino!";;;;;;;;;;"Demerson Alves da Silva";;"teamalvesjiujitsu@gmail.com";"https://www.facebook.com/Teamalvesjiujitsu";;;;0;;"CBJJ";;"BR";7211
"Team Evangelista";;;"Rua Maués, LT. 45 QD. 06, Brás de Pina";"Rio de Janeiro";"RJ";"21235-650";;"Brasil";"Equipe criada pelos irmãos Ricardo Evangelista e Bruno Evangelista no intuito de mostrar nossos trabalhos e competições no jiu-jitsu.";;;;;;;;;;"Ricardo Ferreira Evangelista";;;"https://www.facebook.com/evangelistateambjj/";;;;0;;"CBJJ";;"BR";7006
"Team Fonseca";;;"Rua Flamarion n: 348, Jardim Carioca";"Rio de Janeiro";"RJ";"21921-480";;"Brasil";"O objetivo da Equipe team Fonseca é contribuir para a criação de condições e oportunidades para as crianças da comunidade do Guarabu, dendê e toda ilha do governador, a fim de que possam desenvolver plenamente o seu potencial como pessoas, cidadãos e futuros profissionais. A atividade esportiva, por meio do ensino da arte milenar do Jiu-Jitsu, tem como foco principal o desenvolvimento humano. Estimulando o crescimento pessoal desses jovens por meio do esporte, além de buscar a formação de atletas talentosos, que talvez possam até representar o País com orgulho e êxito nas competições pelo mundo afora, estaremos contribuindo para uma sociedade melhor.";;;;;;;;;;"Lazaro Fonseca do Nascimento";;;"https://www.facebook.com/TeamfTeamfonseca/";;;;0;;"CBJJ";;"BR";6199
"Team Joel Oliveira";;" + 55 21 97441-2118";"Av. Pastor Martin Luther King Jr. n: 12785, Bairro: Pavuna";"Rio de Janeiro";"RJ";"21520-001";;"Brasil";;;;;;;;;;;"Joel Oliveira de Lima";;;"https://www.facebook.com/Team-Joel-OliveiraGFTEAM-Fase1-Pavuna-868943826612641/";;;;0;;"CBJJ";;"BR";6887
"Team Nelson Neves BJJ";;;"Praça Nilo Peçanha n: 97 sala 207 e 208, Bairro: Nilópolis";"Nilópolis";"RJ";"26520-340";;"Brasil";;;;;;;;;;;"Andre Luiz Gomes Batista";;;;;;;0;;"CBJJ";;"BR";6987
"The Cross BJJ";;;"Rua Maria Antônia n: 233, Bairro: Engenho Novo";"Rio de Janeiro";"RJ";"20710-260";;"Brasil";;;;;;;;;;;"Carla Cavalcante Roberto";;;;;;;0;;"CBJJ";;"BR";7274
"Titanes BJJ Brasil";"https://titanesbjj.com/";;"Rua Adhemar Bebiano n: 4.040, Engenho da Rainha";"Rio de Janeiro";"RJ";"20765-370";;"Brasil";"Con una vida dedicada a la enseñanza, crecimiento y desarrollo del Jiu-Jitsu Brasileño y con el sueño de unir a las escuelas, profesores e instructores que ha ido formando como profesor de este noble arte a lo largo de los años, André Crispín creó el equipo TITANES BJJ INTERNACIONAL. TITANES BJJ se diferencia de los demás equipos por ser una asociación de escuelas con profesores e instructores de un mismo profesor, y no un equipo de un solo profesor. La unión de estos expertos crea un equipo que desarrolla un entrenamiento profesional, responsable y pautado con los métodos tradicionales de enseñanza del auténtico Jiu-Jitsu Brasileño. Nuestros profesores e instructores están capacitados para crear programas individualizados con los que cualquier persona pueda aprender, de una manera responsable, los secretos y conceptos del Jiu – jitsu Brasileño; desde niños hasta adultos, hombres y mujeres y abarcando los diversos enfoques de un arte marcial moderno: como deporte de competición o como actividad física para mejorar la salud y la condición física o para las personas que quieran aprender un método eficaz de defensa personal. Cada alumno que lleva el escudo TITANES BJJ, representa con honor quienes somos, nuestra unión y nuestra ideología. Por ser todos de un mismo linaje entrenamos como un equipo, pero luchamos y competimos como una familia.";"https://titanesbjj.com/wp-content/uploads/2018/05/TITANES-ESLOGAN2-400.png";;;;;;;;;"Andre Luis Silveira Crispin";;;;;;;0;;"CBJJ";;"BR";7464
"Top Tiger Team";;;"Rua Santa Tais n: 61 casa, Bairro: Freguesia";"Rio de Janeiro";"RJ";"22745-230";;"Brasil";;;;;;;;;;;"Marcelo Leonardo Palazzo";;;;;;;0;;"CBJJ";;"BR";6728
"Triunfight Jiu-Jitsu";;;"Estrada dos Bandeirantes n: 6089C, Igreja da Cidade - Curicica";"Rio de Janeiro";"RJ";"22780-081";;"Brasil";;;;;;;;;;;"Valdenir Braun";;;;;;;0;;"CBJJ";;"BR";6155
"X-Fighting Jiu-Jitsu Submission Team";;;"Av. Dom Helder Camara n: 3840 - Galpão 1, Bairro: Del Castilho";"Rio de Janeiro";"RJ";"20771-003";;"Brasil";;;;;;;;;;;"Ricardo de Azevedo Martins";;;;;;;0;;"CBJJ";;"BR";6939
"Academia Gerando Vida";;" + 55 21 3583-6843";"Av. Expedicionário Bittencourt Rodrigues da Costa Lote: 8 Quadra 20, Bairro: Maria Paula";"São Gonçalo";"RJ";"24756-430";;"Brasil";"O Projeto Gerando Vidas é uma instituição que existe há quase varios anos e se propõe a trabalhar com vários grupos sociais visando melhorar a qualidade de vida dessas pessoas. É dirigido pelo pastor e professor João Batista Freire, que atualmente desenvolve o trabalho em Maria Paula, bairro que divide Niterói e São Gonçalo.Pode ser definido como uma instituição para escolar, embora lide com pessoas de todas as idades.Visando a inclusão social são desenvolvidas diversas atividades como : jiu jitsu, judô, apoio escolar, musica instrumental e canto, teatro Kick boxing, entre outras.";;;;;;;;;;"João Batista Freire da Silva";;"projeto.gerando.vida@hotmail.com";"https://www.facebook.com/gerandovidasmariapaula/";;;;0;;"CBJJ";;"BR";7094
"BCR (Bravos no Caminho do Rei)";;;"Rua Miracema n: 16 Lote 16 Qd 112, Trindade";"São Gonçalo";"RJ";"24457-250";;"Brasil";;;;;;;;;;;"Leonardo de Macena Braga";;;;;;;0;;"CBJJ";;"BR";6774
"Dojo Arzu Fight Team";"https://www.dojoaft.com.br/";" + 55 21 98605-7704";"Rua Maria Fonseca, 60 - Camarão";"São Gonçalo";"RJ";"24435-050";;"Brasil";"O Dojo Arzu Fight Team foi iniciado em 1992 com a fundação da Equipe Arzu de Jiu-Jitsu porém, foi em 20 de setembro de 2010 quando os professores e os instrutores da Arzu Team desejaram montar um dojo de lutas em um local independente da sede da Escola Arzu de Jiu-Jitsu assim, o sensei Antônio Carlos – “Arzu” junto com instrutor Adésio e o aluno Leonardo Blackman encontraram um imóvel no bairro Gradim em São Gonçalo no Rio de Janeiro (local este que foi o primeiro espaço do Dojo AFT - Dojo Arzu Fight Team.";"https://static.wixstatic.com/media/740cd9_d642dc26fcda474a80beae685df9d48b~mv2.png/v1/fill/w_99,h_96,al_c,q_85,usm_0.66_1.00_0.01/Adesivo_-_do_Instituto_AFT_Reconstru%C3%A7%C3%A3o_.webp";;;;;"Muay Thai";;;;"Antônio Carlos - Arzu";;"dojoaft@gmail.com";;"https://www.youtube.com/user/ArzuTeam";;;0;;"CBJJ, FJJ/RIO, FERJJI, CBJJI";;"BR";6880
"Familia Barta Jiu-Jitsu";;" + 55 21 7704-2088";"Rua Comandante Ari Parreiras n: 206, Bairro: Porto Velho";"São Gonçalo";"RJ";"24426-553";;"Brasil";;;;;;;;;;;"Fabricio Rodrigues da Silva";;;"https://www.facebook.com/FamiliaBartaJiuJitsu/";;;;0;;"CBJJ";;"BR";6761
"HN Team";"https://hn-team.negocio.site/";" + 55 21 96454-7942";"Rua Doutor Alfredo Backer, 536 bl 6 1208 - Alcantara";"São Gonçalo";"RJ";"24452-005";;"Brasil";"Equipe de Jiu-Jitsu filiada a Confederação Brasileira de Jiu-Jitsu Federação do Rio";;;;;;;;;"Mon, Wed: 7:45pm-9:30pm";"Hely Nogueira de Oliveira Filho";;;;;;;0;;"CBJJ";;"BR";5967
"Kairos Jiu-Jitsu";;;"Rod. Prefeito João Sampaio n: 280 B, Rio D'Ouro";"São Gonçalo";"RJ";;;"Brasil";;;;;;;;;;;"Fabricio Rodrigues da Silva";;;;;;;0;;"CBJJ";;"BR";6760
"Tremmor Top Team BJJ";;;"Av. 18 do Forte n: 1800, Sobrado";"São Gonçalo";"RJ";"24460-005";;"Brasil";"Equipe de Jiu-Jitsu Brasileiro de São Gonçalo(RJ). Fundada pelo professor Amaral em 24 de Outubro de 2016.";;;;;;;;;;"Ronaldo Viegas da Silva";;;"https://www.facebook.com/tremmortopteambjj/";;;;0;;"CBJJ";;"BR";6959
"Team Bruno Costa Jiu-Jitsu";;;"Rua João Francisco de Almeida n: 321, Bairro: Centro";"São João da Barra";"RJ";;;"Brasil";;;;;;;;;;;"Bruno Ernesto da Costa";;;;;;;0;;"CBJJ";;"BR";6982
