"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Asbury Park Jiu Jitsu";"https://www.asburyparkjj.com/";(732) 455-3855;"1111 11th Ave";"Neptune";"NJ";"07753";;"United States";"The ancient art of Jiu Jitsu encompasses a union of movement and strategy.  The result of this practice is confidence and discipline. Our goal is to offer you  physical and mental growth through our twenty-six years of shared learning.";"https://static1.squarespace.com/static/58213f8abe6594286f697374/t/5873de5fe6f2e14a352b7ce3/1550609107731/?format=1500w";;;;;;;"https://www.asburyparkjj.com/classes-1";"Mon, Tues, Thus, Fri: 5:30pm-9:00pm, Wed: 9:45am-11:15am, 5:30pm-9:00pm, Sat: 9am-11:00am";;;"info@asburyparkjj.com";"https://www.facebook.com/AsburyParkJJ/";"https://www.youtube.com/channel/UCNHamJrvoH3hDnw8LO5WM6w";"https://youtu.be/XjkIctKNDbU";;1;;
"The Fight Lab USA";"https://www.thefightlabusa.com/";(201) 366-4939;"801 Palisade Ave, 2nd Floor";"Fort Lee";"NJ";"07024";;"United States";"An MMA style fitness studio merging the elements from Muay Thai, Boxing, Yoga, and Jiu Jitsu; an ode to infusing techniques with modern day training methods for wholesome experience. We create a full-body workout that challenge and evolve all levels of athletes focusing on strength, endurance, cardio, balance and flexibility. Classes are available 7 days week. All ages and levels are welcome!";"https://images.squarespace-cdn.com/content/v1/5ce7559a06ed580001158126/1558704344287-APPX0YVUATMFEOCL4X4W/ke17ZwdGBToddI8pDm48kCMWMBFcqQftRz-JqZZoIB5Zw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVFI99ncPZu898P4WAmVYNBp8mgB1qWbp5RirnU_Xvq-XCb8BodarTVrzIWCp72ioWw/home-logo.png?format=500w";;;;;"MMA, Muay Thai, Boxing, Yoga Vinyasa";;"https://www.thefightlabusa.com/schedule";"Mon, Tue, Wed, Fri: 9:00am-1:00pm, 4:00pm-10:00pm; Thurs: 6:30am-1:00pm, 4:00pm-9:30pm; Sat: 8:00am-3:00pm; Sun: 10:00am-3:00pm";;;;"https://www.facebook.com/TheFightLabUSA/";;;;1;;
"BJJ Shore Academy";"http://brazilianjiujitsucenter.com/";(732) 904-1759;"654 Route 88 East";"Point Pleasant";"NJ";"08742";;"United States";"Brazilian Jiu-Jitsu Shore Academy is committed to serving our community by promoting a positive mental attitude and the highest level of physical fitness through the study of Brazilian Jiu-Jitsu. We dedicate ourselves to providing the highest quality martial arts training available. To deliver outstanding student service while maintaining a clean and safe family atmosphere. Professor Bill Scott and assistant instructors will continue to pass on the traditions, values and teaching the principles of this martial art where students of all ages can achieve fulfilling productive lives through serious Jiu-Jitsu training.";"http://brazilianjiujitsucenter.com/wp-content/uploads/2014/04/Logo-BJJhome1.png";"http://brazilianjiujitsucenter.com/kids-programs/";"Our youth programs focus on physical as well as mental fitness and the goal is for children to learn self-confidence, self-respect along with self-defense. Classes are structured so that your child will be educated and motivated through positive affirmation which will have the most important effect on them teaching that disciplined and dedicated effort ALWAYS brings positive results.";;;"Muay Thai Kickboxing, HIIT, Wrestling, Yoga";;"http://brazilianjiujitsucenter.com/bjj-school/bjj-shore-academy-schedule/";;"Bill Scott";;;"https://www.facebook.com/BJJ-Shore-Academy-188239334799/";"https://www.youtube.com/user/billscottbjj";"https://youtu.be/YmH1RBm4xFU";;1;;
"Bergen County Brazilian Jiu-jitsu";"https://www.jiujitsutrainingnj.com/";(201) 327-7702;"91 Interstate Shopping Center";"Ramsey";"NJ";"07446";;"United States";"From beginner with no prior experience to advance level martial artists, our professional staff of Black Belt instructors will guide you to your personal best. We aim to provide our adults with a progressive, positive and encouraging environment to improve their mental, physical, and emotional conditioning. Men and women of all backgrounds, ages and stages of life are enjoying the many benefits of martial arts training. We treat all of our students with respect and will bring out the positive attributes of each individual.";;;;;;;;;;"William Stevens";;"contactstevens@aol.com";"https://www.facebook.com/jiujitsutrainingnj/";;;;1;;
"Gracie Barra Santa Fe";"http://www.santafebjj.com/";(505) 995-0156;"2801 Rodeo Rd., Suite A6";"Santa Fe";"NM";"87507";;"United States";"The benefits of mixed martial arts training are far-reaching and will touch every aspect of your life. Martial arts nurture your independent thinking, support your fighting spirit, and help you achieve your personal goals. You will test your limits and become the best you can be. The instructors here at Gracie Barra Santa Fe respect that each student has their own goals and we support you in reaching them. The more you train, the better you will become, and the more you will reach your true potential. We offer adult and children’s classes in Brazilian Jiu Jitsu (including no-gi), Thai Boxing / Muay Thai, and training in Aikido, Mixed Martial Arts (MMA), and Krabi Krabong (stick and knife fighting). We are proud to be the oldest academy in New Mexico. ";"http://www.santafebjj.com/wp-content/uploads/2018/12/cropped-jiu-jitsu-for-everyone-plus-sf-gb-BEST-JPEG-1.jpg";;;;;;;"http://www.santafebjj.com/full-schedule/";;"Thomas Pless";;;"https://www.facebook.com/graciebarrasantafe/";;;;1;;
"Los Alamos Brazilian Jiu-Jitsu Academy";"http://www.losalamosbjj.com/";(505) 662-1410;"1370 Central Ave., Suite B";"Los Alamos";"NM";" 87544";;"United States";"Giving Los Alamos a great place to train, learn and meet their goals. FAMILY and BROTHERHOOD. Above all, Gracie Barra is a family. Its members are proud of being a key part of a successful team that has been able to create something much bigger than themselves.";"http://static1.squarespace.com/static/5713f63c1bbee0bd7ea2717c/t/587bd00bebbd1ab22e02b3a1/1557962332919/?format=1500w";"http://www.losalamosbjj.com/kids-bjj";"We offer Brazilian Jiu-Jitsu for children ages 5 to 12. Our children's program is based on an Anti-Bullying curriculum. It is easy to follow, and your child can enter the program at any time. Children will experience and begin to understand core values, respect, cooperation, understanding, discipline and integrity. A safe environment for training that will challenge the child as they continue to mature and move to real life goals.";;;"Cardio Kickboxing, Muay Thai, Interval Training Class, Lab After School, The Lab Summer Camps";;"http://www.losalamosbjj.com/new-page";"Mon, Wed, Fri: 11:30am-8:30pm, Tues-Thurs: 3:00pm-8:30pm";"Robert Romero";;"losalamosbjj@outlook.com";"https://www.facebook.com/losalamosbjj/";;;;1;;
"G13BJJ New Mexico";"https://www.g13bjjnewmexico.com/";(505) 225-4222;"500 Hwy 333, Suite A";"Tijeras";"NM";"87059";;"United States";"G13BJJ New Mexico was developed for the purpose of changing lives through the benefits of martial arts. People around the world engage in martial arts practice for a variety of reasons. This activity provides positive development of the individual's discipline and personality, while also enhancing socialization, self-awareness and leisure, as well as teaching the practitioner to defend himself from attacks without encouraging aggression. However,a strong motive that encourages the search for this activity is the improvement of health.";"https://static.wixstatic.com/media/25555e_c170f24f06a84b2b8af806c5083817b1~mv2.jpg/v1/fill/w_217,h_200,al_c,lg_1,q_80/1000631_726440284073997_82468224_n.webp";"https://www.g13bjjnewmexico.com/jiu-jitsu-kids";"Children have a tendency to lose interest in an activity unless it engages them fully.  Therefore, our training is tailored to the playful way that children learn best. The school curriculum focuses on discipline, attention, awareness, respect, and self-defense. Our teaching methods integrate games that improve coordination in a playful way to enhance not only the student's jiu-jitsu but also his or her overall physical health. We help children reach their full potential in a Non-Bullying zone. Children from 3 years of age can already participate in this incredible Martial Art.";"https://www.g13bjjnewmexico.com/modalidades";"Jiu-jitsu is definitely not just a sport for men! The benefits for women are enormous, and precisely because they are smaller, they gain better technique and apply it more quickly. It integrates all the muscles of the body but focuses mainly on the abdomen, shoulders, arms, and the hips. It increases not only one's flexibility but also one's cardiovascular and respiratory capacity. The art of jiu-jitsu trains more than just one's muscles. It also exercises one's mind, helps decreases stress and anxiety, and it provides a safe atmosphere to learn life-saving defense techniques. Whether you want to lose weight, improve musculature, or just find some new friends, jiu-jitsu is what you are looking for. We have a strong female team at G13 and would love to have more! There are no age restrictions, and it is never too late to start.";;;"https://www.g13bjjnewmexico.com/class-schedule";"Mon, Wed, Fri: 6:00am-7:30am, 4:00pm-8:00pm; Tues, Thurs: 9:00am-11:00am, 4:00pm-8:00pm; Sat: 9:00am-2:00pm";"Gustavo Araujo";;"G13BJJNM@gmail.com";"https://www.facebook.com/g13bjjnewmexico/";;;;1;;
"Mata Leao Brazilian Jiu Jitsu";"https://www.mataleaobjj.com/";(817) 408-6195;"112 Dona Ana Drive";"Taos";"NM";"87571";;"United States";"We offer Brazilian Jiu Jitsu classes five days a week for all ages and ability levels. We are a family friendly all inclusive Jiu Jitsu school. ";"https://images.squarespace-cdn.com/content/5cacee3a70468021b884a0bf/1554837095195-ECL8IS9HV0KSKJOVKVHP/MataLeaoLogo.png?format=1500w&content-type=image%2Fpng";;;;;;"Little kids are $60 per month for unlimited classes. Big kids are $100 per month for unlimited classes. Adults are $100 per month for unlimited classes. Family Rate $250 per family up to 5 people, $50 per additional family member. Punch cards Available $100 for ten classes (All Ages). Drop In Rate $10 per class (All Ages)";;"Tues-Fri: 4:00pm-8:00pm, Sat: 10:00am-12:00pm";"Tyler and Morgan Massey";"First week free";"mataleaotaos@gmail.com";"https://www.facebook.com/mataleaotaos/";;;;1;;
"Binder BJJ Academy";"http://binderbjj.com/";(505) 377-0911;"8520 Pan American Fwy, Suite A";"Albuquerque";"NM";87113;;"United States";"At BINDER BJJ, we believe that martial arts are a vehicle for a healthy mind, body, and spirit. We aim to serve the community by providing the highest level of technique in a respectful, professional, family friendly, and safe environment. Our curriculum is designed to provide the tools to succeed for absolute beginners or experienced practitioners";"http://binderbjj.com/images/logo-default-145x38.png";"http://binderbjj.com/#programs";"Our goal at Binder BJJ is to provide the appropriate challenges so that kids can discover their own potential. Kids Level 1 (5-8) - This class focuses on improving coordination and understanding of the mechanics of movement, balance, and core strength. We will lay a solid foundation of the basics of BJJ and Self Defense. Equally important, the classes will focus on learning to follow directions and be part of a team. Developing this skillset will ultimately lead to increased independence and confidence in other aspects of life. Kids level 2 (9-15) - We will focus on fundamental and more advanced techniques. We believe true confidence can only be built by overcoming difficulties. We plan to help facilitate this growth with a challenging class both physically and mentally. True confidence is built by practice, experience, success, and overcoming challenges. Kids Advanced - We will provide the opportunity to prepare for BJJ Competitions. In these classes we will pursue strategies for competition and put in the necessary physical and mental work to be prepared for success. The high level of training will be beneficial to all students, participation in competition is not required";;;;;"http://binderbjj.com/#schedule";"Mon, Wed: 11:00am-12:00pm, 5:00pm-8:00pm; Tues: 5:00pm-8:15pm; Thurs: 5:00pm-8:00pm; Fri: 5:00pm-7:00pm; Sat: 9:00am-1:00pm";"David Binder";;"info@binderbjj.com";"https://www.facebook.com/BINDERBJJ/";;;;1;;
"San Juan Brazilian Jiu Jitsu";"https://www.sanjuanbjj.com/";(541) 231-0649;"1409 West Aztec Blvd,  Suite 1";"Aztec";"NM";87410;;"United States";"Our goal is to make you a better grappler regardless of what your skill level is; we have seasoned grapplers and folks that have never been on the mat training with us. Techniques are explained clearly, demonstrated and then coached.";"https://static1.squarespace.com/static/5a9d7dbeb27e392aa31a34a8/t/5a9d959008522930f24324c5/1520276989861/mike2.jpg?format=750w";;;;;"KHJi (Karate)";;"https://www.sanjuanbjj.com/classes";;"Mike Downing";;;"https://www.facebook.com/oldgrappler/";;;;1;;
"Silverback Jiu-Jitsu";"https://silverbacksoulbjj.com/";(575) 799-3356;"1012 North Main Street";"Clovis";"NM";88101;;"United States";"We are excited you are interested in taking the first step into a healthier, stronger version of you! We encourage everyone from all shapes, sizes and experience to stop by and join in. So, take your time, look around, and learn all there is to know about us. We hope you enjoy our site and take a moment to drop us a line. Can I just say you made the right choice in coming here,  there is no place better!";;"https://silverbacksoulbjj.com/class-schedules-%26-prices";"Mini Warriors: With our specially designed program for your little ones, ages 4 & 5. These Mini Warriors focus on gaining structure and coordination. We practice patience with our minis and help create an environment that is both fun and instructional towards the goal of learning Jiu Jitsu. This class is currently FULL!! Please contact us to be placed on our waiting list.  Monday/Friday - 4:30-5:30. Little Warriors: Our Little warriors class is offered to children ages 6-9. This class is structured to allow excitement as well as discipline  to help your child  learn life skills that will be carried with them throughout their life. Monday/Friday - 5:15-6:15 pm. Teens: We aim to create young adults that you will be proud of while promoting strength, fitness and discipline to help your teen grow in confidence. Monday/Friday - 6:15-7:15 pm";"https://silverbacksoulbjj.com/class-schedules-%26-prices";"We provide a fun, and comfortable environment to allow women to learn Jiu Jitsu. Each class is paced for beginners to understand concepts and implement self defense techniques. Wednesday - 5:30-6:30pm, Saturday - 8:30-9:30 am";;"Monthly: Adult Classes $75, Beginner/Fundamental Class $60, Womens Only Classes $60, Childrens Classes $60";"https://silverbacksoulbjj.com/class-schedules-%26-prices";"Mon, Fri: 5:15pm-8:45pm; Tues: 6:00pm-7:00pm; Wed: 5:30pm-8:30pm; Thurs: 6:00pm-7:00pm; Sat: 8:30am-10:45am";"Daniel";;;"https://www.facebook.com/SilverbackJiujitsu/";;;;1;;
"Jesse Jacquez Brazilian Jiu-Jitsu";"http://jessejacquezbjj.com/";(505) 690-6936;"1168 Parkway Drive, Suite B";"Santa Fe";"NM";87507;;"United States";"Jesse Jacquez Brazilian Jiu Jitsu is a fun, friendly, family environment with training for all interests. We offer competition training for sport Jiu Jitsu Competitions around America for all ages starting at 4 and up. Our adult classes and children's classes are all based on the gentle art of Jiu Jitsu with a Classic Gi or NoGi.";"http://jessejacquezbjj.com/uploads/1/2/3/5/123526246/published/fb-img-1488311314239-20170507165029443.jpg?1544405839";"http://jessejacquezbjj.com/childrens-classes.html";"You have officially found Santa Fe's number one school to teach Jiu-Jitsu to your tiny Champ.  Teaching focus, discipline, and confidence, your child will learn how to defend themselves without hitting or kicking.  Our children's program is bully proof as your child learns to deal with bullies through non violent jiu-jitsu methods while building loads of confidence.";;;;;"http://jessejacquezbjj.com/class-schedule.html";;"Jesse Jacquez";"Free week";;"https://www.facebook.com/Jesse-Jacquez-Brazilian-Jiu-Jitsu-JJBJJ-585510018263746/";;;;1;;
"Kingdom Jiu Jitsu Academy";"http://kingdombjj.com/";(575) 725-5165;"113 S Canyon St";"Carlsbad";"NM";88220;;"United States";"We are committed to providing the best instruction in the cleanest most comfortable atmosphere available.";"http://kingdombjj.com/wp-content/uploads/2018/09/kingdom-bjj-badge.png";"http://kingdombjj.com/kids-martial-arts/";"Our kids martial arts programs are for children ages 5 and up. These classes are offered multiple times per week and customized based on age, size, and skill level. Classes are currently split in to two age groups and two disciplines. Age groups and disciplines will be added once our current classes become too large to effectively progress in. We encourage students to progress at their own pace which leads to an increase in confidence levels as children accomplish new goals. We focus to develop strength and coordination in a fun yet challenging environment. Our curriculum encourages teamwork and effective communication to enhance each child's social skills on and off the mat while also rewarding them with health and fitness benefits.";;;;;"http://kingdombjj.com/schedule/";;;;"roll@kingdombjj.com";"https://www.facebook.com/kingdomelitebjj/";;;;1;;
"Impact Jiu Jitsu Albuquerque";"https://www.impactjjabq.com/";(503) 816-1677;"2432 Washington St NE";"Albuquerque";"NM";87110;;"United States";"We offer Brazilian Jiu Jitsu, Mixed Martial Arts, Sports Performance and Group Fitness classes to adults and children of all ages and experience levels. Our members vary from sport hobbyists to competitive athletes. They hold titles from white belt to black belt; from MMA enthusiast to Heavyweight Champion; from getting back in shape to pushing personal limits. Our dedication to personal growth paired with our love of the sport and respect for one another is what sets us apart and allows us to meet the needs of such a wide array of members. We pride ourselves on making our training partners better every time they step on the mat. We know that the better they become, the better we will become and the better the academy becomes. We have a long history and are known for our exceptional instruction and talent.";"https://images.squarespace-cdn.com/content/5b55e85e25bf02780656535b/1545232705495-4M3NDMYZX09XIK5AFSG2/Screen+Shot+2018-07-25+at+7.52.07+PM.png?content-type=image%2Fpng";"https://www.impactjjabq.com/childrens-jiu-jitsu";"Our Youth Program provides the highest level of technical Jiu Jitsu training, a focus on values and character, and a meaningful system of promotion and accomplishment – all in a safe and fun environment. While Brazilian Jiu Jitsu is our main focus, we also periodically incorporate self-defense and anti-abduction training. This includes some striking (punches and kicks). The youth classes are fun and energetic and give the kids a real sense of accomplishment and pride in what they learn each day.";;;"MMA, Fight Fit";;"https://www.impactjjabq.com/impact-albuquerque-jiujitsu-class-schedule";;"Benjamin Henning";"1-week of free classes";"impactjjabq@gmail.com";"https://www.facebook.com/impactjjabq";;;;1;;
"Dark Haven Studio / 10th Planet Jiu Jitsu Albuquerque";"https://www.darkhavenstudio.com/";(505) 884-1590;"3204 San Mateo Blvd. NE";"Albuquerque";"NM";87110;;"United States";"A martial arts studio dedicated to building community through Jiu Jitsu, Strength & Conditioning, and Yoga. Growth & Evolution.";"https://static1.squarespace.com/static/5aedc72c96d455e9c76184dc/t/5c116a040ebbe8cba55eeba6/1561736504589/?format=1500w";"https://www.darkhavenstudio.com/classes";"Our 10th Planet Kids class' intention is to instill self-confidence and increase self-esteem in your child while learning the basics of self defense from a wrestling and jiu jitsu standpoint. (Ages 8-13)";;"Whether you are interested in fitness, self-defense, or building a supportive community; you will find value in this class. The class will be led by Brown Belt Nate Harris and Blue Belt Sarina Ochoa. ";"Striking, Yoga";;"https://www.darkhavenstudio.com/classes";;"Nate Harris";;"info@darkhavenstudio.com";"https://www.facebook.com/10pabq/";;;;1;;
"Undisputed Fitness / 10th Planet Jiu Jitsu Santa Fe";"https://undisputedfitness.com/";(505) 992-2677;"1221 Flagman Way";"Santa Fe";"NM";87505;;"United States";"If your goal is to meet people, make new friends, build a family, having a healthy life, reduce stress… this is the place for you! We Offer CrossFit, UFit, Strongman, Olympic Lifting, Adaptive, Private Training, and 10th Planet Jiu Jitsu Santa Fe.";;;;;;"CrossFit, UFit, Strongman, Olympic Lifting";;"https://undisputedfitness.com/programs/schedule/";;"Tait Fletcher";;"info@undisputedfitness.com";"https://www.facebook.com/10thplanetsantafe/";"https://www.youtube.com/user/10thplanetjjsantafe";"https://youtu.be/CT-MySvu2kk";;1;;
"Dunham Jiu Jitsu - Henderson";"https://www.dunhamjiujitsu.com/";(702) 557-4878;"1000 Stephanie Place, Unit 7";"Henderson";"NV";89014;;"United States";"At Dunham Jiu Jitsu we offer Jiu Jitsu for kids and adults as well as Wrestling for kids. Whether you are a first time practitioner or a seasoned competitor you will find that we have a program to fit your needs.  Come down and check out the facility and experience for yourself the great family atmosphere while being pushed to become the best practitioner/person that you can be. You will be surprised how Jiu Jitsu can change your life in many positive ways.";"https://img1.wsimg.com/isteam/ip/b4f39670-1821-4c87-a99b-e3cc1335f403/4bc9f691-2743-4409-9c10-c510dcca6f5a.PNG/:/rs=w:223,h:223,cg:true,m/cr=w:223,h:223";;;;;"Wrestling, Boxing, Muay Thai";;"https://www.dunhamjiujitsu.com/henderson-location";;"Evan Dunham";"We offer two free trial classes.";"DunhamJiuJitsu@gmail.com";"https://www.facebook.com/dunhamjiujitsu/";;;;0;;
"Charles Gracie Brazilian Jiu-Jitsu Academy of Carson City";"https://www.bjjreno.com/";(775) 830-4279;"301 Hot Springs Rd. #5";"Carson City";"NV";89706;;"United States";"Gracie Brazilian Jiu-Jitsu for strength confidence & safety! Train with the best! Authentic Gracie Brazilian Jiu-Jitsu directly from the world renown, number one Jiu-Jitsu Team in the world: The Gracie Family! We are an official Charles Gracie Academy - not an affiliate, not a franchise! Don’t be fooled by imitators! We have Northern Nevada’s first, and highest ranking black belt and the only Gracie Brazilian Jiu-Jitsu Academy in Northern Nevada, with 18 certified Gracie black belts!";"https://www.bjjreno.com/wp-content/uploads/2013/02/cropped-A1.jpg";"https://www.bjjreno.com/childrens-class-info/";"Children’s classes starting at age 4yrs. Give your child a fighting chance! Jiu-Jitsu For Kids from the world famous Gracie Family. Children are Jiu-Jitsu’s future! (children’s classes include all Charles Gracie seminars)";;;"Muay Thai";"Unlimited Classes (Adults): $99 / Month; $20 Monthly Discount To CKC Members (Carson Kickboxing Club); Unlimited Classes (Children): $69/ Month (Children’s Classes Include All Charles Gracie Seminars); BJJ Drop-Ins: $25 / Class; Muay-Thai Drop-Ins: $10 / Class; $10 Monthly Discounts To: Law Enforcement / Fire Dept. / First Responders / Military / College Students / Family Rate / Friends Joining Together; Pre-Pay 6 Months Or More & Receive A Free Month!";"https://www.bjjreno.com/schedule/";;"Gary 'Prefeito' Grate";"Free Week Of Classes";;"https://www.facebook.com/bjjcarsoncity/";;;;1;;
"Douglas County Brazilian Jiu Jitsu Academy";"https://www.dcjiujitsunv.com/";(360) 704-8078;"1540 Main St., Unit #8";"Gardnerville";"NV";89410;;"United States";"DC Jiu Jitsu is Veteran-owned and Lead by Charles Gracie Black Belt Matthew Tamondong. Matt has been training BJJ and MMA since May 2007.";"https://static.wixstatic.com/media/846f88_25c9a50f26ce4e34b1507d265153eb1f~mv2.png/v1/fill/w_453,h_431,al_c,q_80,usm_0.66_1.00_0.01/DCBJJ%20Transparent%20Background.webp";;;;;;"Monthly Rates:​ Kids (Ages 4-15) $65, Adults $85; Drop-in Rates: $20; Discounts: Military/Veteran, & Student (With valid ID) $10 Monthly; Sibling discount $5 Monthly";;"Mon, Wed, Fri: 5:00pm-8:00pm, Sat: 12:00pm-2:00pm (Open Mat)";"Matthew Tamondong";;;"https://www.facebook.com/DCjiujitsuNV/";;;;1;;
"Gracie Humaitá Jiu-Jitsu Reno";"https://www.agjiujitsu.com/";(775) 376-6229;"9333 Double R Blvd. #1100";"Reno";"NV";89521;;"United States";"Gracie Humaitá of Reno provides a comfortable environment for people of all skill levels. Our academy focuses on defending yourself, competition style Brazilian Jiu Jitsu, as well as getting in shape to live a healthier lifestyle.";"https://www.agjiujitsu.com/uploads/1/6/1/6/16166160/custom_themes/409872351741528590/files/Logo_AG.png";"https://www.agjiujitsu.com/gracie-humaita-kid-program.html";"Kids classes consist of disciplined training balanced with games to keep things fun while learning.";;;;;"https://www.agjiujitsu.com/gracie-humaita-class-times.html";;"Alexandre Garcia";"3 intro classes for $30";;"https://www.facebook.com/graciehumaitabrazilianjiujitsu";;;;1;;
"Odin's Halls Brazilian Jiu Jitsu And Fitness";"https://bjjvegas.com/";(702) 802-8799;"7501 N Cimarron Rd #111";"Las Vegas";"NV";89131;;"United States";"Odin's Halls BJJ was founded by Steve Ficca, a world-renowned martial artist and Brazilian Jiu Jitsu practitioner who traveled the world learning and honing his crafts in BJJ and Submission Grappling/Wrestling. We are committed to providing excellent education, cutting edge training, and a wide variety of resources so that our students will have an easy time navigating our systems and have a great time doing so! Whether you're interested in weight loss, self-defense skills, or high-level competition training, we have the answer for you here.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/Odins-Halls-Brazilian-Jiu-Jitsu-Fitness-Logo-128184.png";"https://bjjvegas.com/classes/Kids-Martial-Arts";"At Odin's Halls Brazilian Jiu Jitsu and Fitness, we are proud to offer some of the most comprehensive bully prevention and character development training around. Our Kids Martial Arts program, known in-house as Odin's Wolfpack, is high-energy fun for students of all ages and experience levels. We offer classes for students ages 4-7 AND ages 8-13 and we work hard to meet the needs of kids all across Centennial Hills and the greater Las Vegas area.";;;"Pilates, Muay Thai, Wrestling";;"https://bjjvegas.com/Home/Schedule";;"Steve Ficca";;"OdinsHallsBJJ@gmail.com";"https://www.facebook.com/OdinsHallsBrazilianJiuJitsuandFitness/";"https://www.youtube.com/user/tyrlegend/";"https://youtu.be/y4OlBrT7kNQ";;1;;
"Carlson Gracie Brazilian Jiu Jitsu Henderson";"https://carlsongraciehenderson.com/";(702) 525-4128;"10870 S. Eastern Ave., #102 & #104";"Henderson";"NV";89052;;"United States";"We are a Brazilian Jiu Jitsu gym located in Henderson, Nevada. We offer a wide range of classes for all ages and skill levels. Whether you are a beginner looking to start training BJJ for the first time or have trained before, we have classes to fit your needs. ";"https://carlsongraciehenderson.com/wp-content/uploads/2016/01/headerLogo.png";;;;;;"Packages: 5 Classes $125, 10 Classes $200, 20 Classes $300. Membership - Unlimited Classes: Auto-Pay $125 / Month, Family Plan: 2 Members $200 / Month, 3 Members $250 / Month, 4 Members $300 / Month; Administration Fee $50";"https://carlsongraciehenderson.com/schedule/";"Mon-Sun: 7:00am-8:00pm";"Romulo Caiado";"First Week: FREE; First Month Unlimited: $100";"cgthenderson@gmail.com";"https://www.facebook.com/carlsongraciehenderson";;;;1;;
"10th Planet Jiu Jitsu Las Vegas";"https://10thplanetlasvegas.com/";(702) 337-1029;"1205 W. Warm Springs Rd. #108";"Henderson";"NV";89074;;"United States";"10th Planet Las Vegas is located in the beautiful city of Henderson NV. Twenty minutes from the Las Vegas Strip and 20 min from the Airport. We conveniently located near a Sprouts, Starbucks, The Galleria Mall and across the street from Sunset Station.";"https://s3.amazonaws.com/zenplannerwordpress-stack0/wp-content/uploads/sites/137/2019/01/08202654/150.png";"https://10thplanetlasvegas.com/10th-planet-jiu-jitsu/#programs";"The 10th Planet Jiu Jitsu kids class curriculum is based on giving your kids the ability to walk around school with confidence, while gifting them the attributes of self-discipline, patience, and wellness. We focus on anti-bullying techniques and strive to prepare our youth to become leaders and productive members of their community. Jiu Jitsu for kids include many benefits such as increasing flexibility, muscle endurance, and development of problem-solving skills. Learning Jiu Jitsu promotes self-discipline while simultaneously increasing the use of problem solving skills and brain function.";;;"Kickboxing";"Visitor Drop-in $30.00 Unlimited classes; BJJ All Gyms Unlimited - 1 Year Unlimited Adult Jiu Jitsu $129.99, Month to Month Unlimited Adult Jiu Jitsu $179.99, PAID IN FULL 12 months $1,250.00 Unlimited classes; Kids All Gyms Unlimited - 1 Year Unlimited Kids $129.99; Muay Thai All Gyms Unlimited -  Intro to MMA add on $50.00; Muay Thai Vegas Only - Intro to MMA stand alone $100.00 Unlimited classes";"https://10thplanetlasvegas.com/10th-planet-jiu-jitsu/#schedule";;"Casey Halstead";"Free Class";"10plasvegas@gmail.com";"https://www.facebook.com/10thplanetlasvegas/";"https://www.youtube.com/coachcasey10";"https://youtu.be/h29FtVW4Eo0";;1;;
"10th Planet Jiu Jitsu Downtown Las Vegas";"https://10thplanetdtlv.com/";(702) 337-1029;"124 S. 6th Street #180";"Las Vegas";"NV";89101;;"United States";;"https://static1.squarespace.com/static/5a39eda1cf81e044e956110d/t/5ae183cb575d1fed55fea169/1524728788621/dt10p.png?format=750w";;;;;"Yoga, Kickboxing Bootcamp";"Monthly Memberships to be discussed after first class. We offer first responders, military, family, and Downtown workers/residents discounts! 10th Planet Las Vegas or Pit 702 members: FREE - Must not have holds, declines, or past dues. Drop in rate $30. Visiting 10th Planet members (must verify with Head Coach) FREE. Open Mat FREE";"https://10thplanetdtlv.com/schedule";;"Casey Halstead";;;"https://www.facebook.com/10thplanetdowntownlasvegas/";"https://www.youtube.com/channel/UCbpHRBbU9SSKIm93DcNmFzg";"https://youtu.be/q3LjDC_ZJt4";;1;;
"Momentum Martial Arts";"https://www.momentumreno.com/";(775) 433-1226;"920 Matley Ln., Ste 6";"Reno";"NV";89523;;"United States";"Momentum Martial Arts is a mixed martial arts and fitness gym offering exciting and informative classes for students of all ages. We help students to build a high martial arts IQ and maintain functional fitness. Owner and Head Coach, Darien Cobon, has worked to create a family environment that helps every student to build confidence and be capable in any situation. Through effective self-defense, ground fighting, and high-level striking, Darien empowers the students at Momentum Martial Arts to meet any challenges they might encounter.";;;;;;"MMA, Fitness, Self-Defense";;;;"Darien Cobon";;"darien@momentumreno.com";"https://www.facebook.com/Momentumreno/";;;;1;;
